"wine_id","cluster_consumatore","cluster_label_consumatore","valutazione","cluster_vino","cluster_label_vino"
"7","1","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"7","1","Giovani — Valutazione media",5,"1","Corposi • Alto alcol"
"7","1","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"7","3","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"7","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"7","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"7","1","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",7.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",7,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",7,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",8,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",8,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",7,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",7,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",7,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",8,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",4.5,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",7,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",7,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",4.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",7,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",7,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",7.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",7,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",4.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",7,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",8.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",7,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",7,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",7,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",8.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",8,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"8","2","Adulti • Alta valutazione",7,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",4,"1","Corposi • Alto alcol"
"8","3","Adulti — Bassa valutazione",8.5,"1","Corposi • Alto alcol"
"8","1","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"9","1","Giovani — Valutazione media",6.5,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",8,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7,"2","Ricchi • Aromatici"
"9","1","Giovani — Valutazione media",6.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7.5,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7.5,"2","Ricchi • Aromatici"
"9","1","Giovani — Valutazione media",6,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",8.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",6.5,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7.5,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",6.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7.5,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7.5,"2","Ricchi • Aromatici"
"9","1","Giovani — Valutazione media",6,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",8.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",6.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",6.5,"2","Ricchi • Aromatici"
"9","1","Giovani — Valutazione media",6.5,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",9,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7.5,"2","Ricchi • Aromatici"
"9","1","Giovani — Valutazione media",6,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"9","1","Giovani — Valutazione media",6.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7.5,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7.5,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",9,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",5.5,"2","Ricchi • Aromatici"
"9","1","Giovani — Valutazione media",5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",5.5,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",9,"2","Ricchi • Aromatici"
"9","1","Giovani — Valutazione media",5.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",8.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",8,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",6,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",9,"2","Ricchi • Aromatici"
"9","1","Giovani — Valutazione media",6.5,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7.5,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",8,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",8,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"9","1","Giovani — Valutazione media",6.5,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",8.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",6.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7.5,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",6,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",7.5,"2","Ricchi • Aromatici"
"9","1","Giovani — Valutazione media",6.5,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",8,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7.5,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7.5,"2","Ricchi • Aromatici"
"9","3","Adulti — Bassa valutazione",6.5,"2","Ricchi • Aromatici"
"9","1","Giovani — Valutazione media",6.5,"2","Ricchi • Aromatici"
"9","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",5.5,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",6.5,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",7.5,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",6.5,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",8.5,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",8.5,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",7.5,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6.5,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",7,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",7,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",5,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",7.5,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",6,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",8,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",5.5,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6.5,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6.5,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",4,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",7.5,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6.5,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",7.5,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",7.5,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",6.5,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",6.5,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",8,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",7,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6.5,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",6,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",4,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6.5,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",5.5,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",7,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",7,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",7,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",7.5,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",7.5,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",6.5,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",8.5,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6.5,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",4,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",7,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6.5,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",6,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",5.5,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6.5,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",4.5,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",5.5,"2","Ricchi • Aromatici"
"10","2","Adulti • Alta valutazione",8.5,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",6.5,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",6,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6,"2","Ricchi • Aromatici"
"10","3","Adulti — Bassa valutazione",6,"2","Ricchi • Aromatici"
"10","1","Giovani — Valutazione media",6,"2","Ricchi • Aromatici"
"11","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"11","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"11","1","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",8,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",8,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",8,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",8,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",8,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",7.5,"1","Corposi • Alto alcol"
"11","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"11","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",9,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",8,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",8.5,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",7.5,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",7.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",9,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",7,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",8,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",7,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",7,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",9,"1","Corposi • Alto alcol"
"11","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",8.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",8,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",8,"1","Corposi • Alto alcol"
"11","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",7.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",7,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",8,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",8,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",8,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",8,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",7.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",8.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",7,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",7,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",8.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",9,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",8,"1","Corposi • Alto alcol"
"11","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",8.5,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",8,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",7,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",7.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",8,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",7.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",8,"1","Corposi • Alto alcol"
"11","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",9,"1","Corposi • Alto alcol"
"11","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",7,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",7.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",8.5,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",8.5,"1","Corposi • Alto alcol"
"11","3","Adulti — Bassa valutazione",7,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",9,"1","Corposi • Alto alcol"
"11","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"12","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"12","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"12","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",7.5,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",7,"1","Corposi • Alto alcol"
"12","1","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"12","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"12","1","Giovani — Valutazione media",5,"1","Corposi • Alto alcol"
"12","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"12","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"12","2","Adulti • Alta valutazione",7,"1","Corposi • Alto alcol"
"12","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"12","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"12","2","Adulti • Alta valutazione",8,"1","Corposi • Alto alcol"
"12","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"12","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"12","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",7.5,"1","Corposi • Alto alcol"
"12","2","Adulti • Alta valutazione",7,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",7,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",7,"1","Corposi • Alto alcol"
"12","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",7,"1","Corposi • Alto alcol"
"12","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"12","1","Giovani — Valutazione media",5,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"12","1","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"12","2","Adulti • Alta valutazione",9,"1","Corposi • Alto alcol"
"12","2","Adulti • Alta valutazione",8,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"12","2","Adulti • Alta valutazione",8.5,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",8,"1","Corposi • Alto alcol"
"12","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",7.5,"1","Corposi • Alto alcol"
"12","2","Adulti • Alta valutazione",7,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"12","1","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"12","2","Adulti • Alta valutazione",7.5,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",7,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"12","2","Adulti • Alta valutazione",8,"1","Corposi • Alto alcol"
"12","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",7.5,"1","Corposi • Alto alcol"
"12","1","Giovani — Valutazione media",5,"1","Corposi • Alto alcol"
"12","1","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",7,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",7,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",7.5,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"12","3","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
